% IASI May 2009 fast model tuning file for wcon and nonLTE only
%    w con tuning to match AIRS dec05deliv water continuum
%    nonLTE tuning to match AIRS dec05deliv water continuum
% Created: 06 May 2009, Scott Hannon
%
%  ID   freq     fixed  w lines  w con    ozone    CO      CH4   nonLTE
%----  --------  ------  ------  ------  ------  ------  ------  ------
 3704  1570.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3705  1571.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3706  1571.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3707  1571.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3708  1571.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3709  1572.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3710  1572.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3711  1572.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3712  1572.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3713  1573.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3714  1573.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3715  1573.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3716  1573.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3717  1574.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3718  1574.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3719  1574.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3720  1574.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3721  1575.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3722  1575.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3723  1575.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3724  1575.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3725  1576.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3726  1576.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3727  1576.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3728  1576.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3729  1577.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3730  1577.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3731  1577.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3732  1577.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3733  1578.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3734  1578.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3735  1578.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3736  1578.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3737  1579.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3738  1579.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3739  1579.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3740  1579.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3741  1580.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3742  1580.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3743  1580.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3744  1580.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3745  1581.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3746  1581.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3747  1581.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3748  1581.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3749  1582.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3750  1582.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3751  1582.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3752  1582.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3753  1583.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3754  1583.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3755  1583.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3756  1583.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3757  1584.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3758  1584.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3759  1584.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3760  1584.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3761  1585.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3762  1585.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3763  1585.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3764  1585.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3765  1586.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3766  1586.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3767  1586.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3768  1586.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3769  1587.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3770  1587.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3771  1587.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3772  1587.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3773  1588.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3774  1588.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3775  1588.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3776  1588.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3777  1589.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3778  1589.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3779  1589.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3780  1589.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3781  1590.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3782  1590.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3783  1590.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3784  1590.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3785  1591.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3786  1591.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3787  1591.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3788  1591.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3789  1592.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3790  1592.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3791  1592.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3792  1592.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3793  1593.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3794  1593.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3795  1593.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3796  1593.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3797  1594.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3798  1594.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3799  1594.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3800  1594.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3801  1595.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3802  1595.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3803  1595.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3804  1595.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3805  1596.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3806  1596.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3807  1596.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3808  1596.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3809  1597.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3810  1597.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3811  1597.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3812  1597.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3813  1598.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3814  1598.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3815  1598.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3816  1598.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3817  1599.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3818  1599.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3819  1599.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3820  1599.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3821  1600.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3822  1600.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3823  1600.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3824  1600.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3825  1601.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3826  1601.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3827  1601.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3828  1601.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3829  1602.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3830  1602.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3831  1602.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3832  1602.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3833  1603.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3834  1603.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3835  1603.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3836  1603.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3837  1604.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3838  1604.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3839  1604.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3840  1604.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3841  1605.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3842  1605.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3843  1605.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3844  1605.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3845  1606.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3846  1606.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3847  1606.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3848  1606.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3849  1607.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3850  1607.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3851  1607.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3852  1607.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3853  1608.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3854  1608.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3855  1608.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3856  1608.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3857  1609.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3858  1609.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3859  1609.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3860  1609.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3861  1610.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3862  1610.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3863  1610.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3864  1610.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3865  1611.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3866  1611.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3867  1611.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3868  1611.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3869  1612.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3870  1612.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3871  1612.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3872  1612.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3873  1613.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3874  1613.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3875  1613.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3876  1613.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3877  1614.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3878  1614.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3879  1614.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3880  1614.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3881  1615.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3882  1615.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3883  1615.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3884  1615.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3885  1616.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3886  1616.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3887  1616.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3888  1616.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3889  1617.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3890  1617.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3891  1617.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3892  1617.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3893  1618.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3894  1618.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3895  1618.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3896  1618.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3897  1619.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3898  1619.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3899  1619.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3900  1619.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3901  1620.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3902  1620.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3903  1620.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3904  1620.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3905  1621.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3906  1621.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3907  1621.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3908  1621.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3909  1622.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3910  1622.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3911  1622.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3912  1622.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3913  1623.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3914  1623.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3915  1623.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3916  1623.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3917  1624.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3918  1624.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3919  1624.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3920  1624.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3921  1625.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3922  1625.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3923  1625.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3924  1625.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3925  1626.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3926  1626.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3927  1626.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3928  1626.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3929  1627.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3930  1627.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3931  1627.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3932  1627.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3933  1628.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3934  1628.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3935  1628.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3936  1628.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3937  1629.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3938  1629.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3939  1629.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3940  1629.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3941  1630.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3942  1630.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3943  1630.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3944  1630.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3945  1631.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3946  1631.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3947  1631.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3948  1631.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3949  1632.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3950  1632.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3951  1632.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3952  1632.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3953  1633.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3954  1633.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3955  1633.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3956  1633.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3957  1634.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3958  1634.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3959  1634.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3960  1634.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3961  1635.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3962  1635.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3963  1635.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3964  1635.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3965  1636.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3966  1636.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3967  1636.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3968  1636.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3969  1637.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3970  1637.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3971  1637.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3972  1637.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3973  1638.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3974  1638.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3975  1638.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3976  1638.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3977  1639.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3978  1639.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3979  1639.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3980  1639.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3981  1640.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3982  1640.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3983  1640.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3984  1640.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3985  1641.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3986  1641.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3987  1641.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3988  1641.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3989  1642.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3990  1642.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3991  1642.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3992  1642.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3993  1643.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3994  1643.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3995  1643.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3996  1643.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3997  1644.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3998  1644.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 3999  1644.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4000  1644.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4001  1645.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4002  1645.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4003  1645.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4004  1645.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4005  1646.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4006  1646.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4007  1646.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4008  1646.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4009  1647.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4010  1647.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4011  1647.500  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4012  1647.750  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4013  1648.000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
 4014  1648.250  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000  1.0000
